CustomerID,FirstName,LastName,Email,Region,City,Segment,AcquisitionChannelID,FirstOrderDate,LTV_USD,CAC_USD,LTV_CAC_Ratio
708,Danielle,Smith,courtneyedwards@example.org,Alberta,East Johnberg,Potential,2,2022-02-26,141.57,26.09,5.43
709,Melanie,Jennings,shannon24@example.org,Ontario,Laurenborough,Potential,2,2022-01-24,80.57,19.15,4.21
710,Christopher,Richardson,kwalter@example.org,British Columbia,North Sandrabury,Champions,1,2022-09-12,585.48,0.01,58548.0
711,Rebecca,Mccann,josechristian@example.org,Quebec,Williamsonview,Lost,1,2022-04-18,67.44,3.36,20.07
712,Edward,Rubio,staceywilson@example.net,Saskatchewan,Ayalamouth,Potential,2,2022-07-02,72.64,19.11,3.8
713,Margaret,Snyder,jenniferlee@example.com,Ontario,Juliefurt,Lost,2,2023-02-10,58.7,17.39,3.38
714,David,Gates,wandacampbell@example.net,Quebec,South Henry,Potential,6,2022-01-04,42.23,4.83,8.74
715,Laura,Johnson,joe73@example.com,British Columbia,Millerfort,Lost,2,2022-03-14,79.48,15.61,5.09
716,Dean,Morris,tmcdaniel@example.com,New Brunswick,Fitzgeraldview,Champions,2,2022-01-28,1193.41,21.85,54.62
717,Charles,Hawkins,cookjimmy@example.com,Quebec,North Jonfurt,At Risk,1,2022-01-17,214.22,1.75,122.41
718,Kevin,Foster,david80@example.net,Saskatchewan,West Geoffrey,Loyal,2,2022-02-16,276.47,26.22,10.54
719,Trevor,Morgan,uanderson@example.net,Saskatchewan,Thomasville,Loyal,6,2023-10-02,366.35,6.13,59.76
720,Lawrence,Good,rsavage@example.net,Alberta,Saraport,At Risk,4,2022-07-04,140.54,2.35,59.8
721,Raven,Baker,zachary62@example.com,Nova Scotia,Gallagherberg,Potential,3,2022-10-26,132.49,6.7,19.77
722,Angela,Livingston,jbrown@example.org,British Columbia,East Barry,Lost,8,2023-01-09,31.26,12.97,2.41
723,Jorge,Mccarthy,fwilson@example.org,Alberta,Kellyside,Champions,4,2022-12-06,979.81,0.47,2084.7
724,Todd,Vasquez,daviddavis@example.com,British Columbia,Port Gary,Potential,1,2022-05-05,115.7,2.03,57.0
725,William,Nelson,brandybonilla@example.net,Ontario,South Samantha,Loyal,3,2022-01-05,349.62,12.15,28.78
726,John,Jimenez,clayanthony@example.net,British Columbia,South Nathanielville,Champions,2,2023-02-12,767.56,16.2,47.38
727,Mary,Hernandez,stevensjasmine@example.com,Ontario,Fullerview,Loyal,1,2023-01-08,397.13,4.67,85.04
728,Brooke,Smith,douglasstephanie@example.com,Alberta,East Michelle,Loyal,5,2022-01-17,226.94,19.05,11.91
729,Laurie,Campbell,manningamy@example.net,Ontario,Davisview,Potential,8,2022-04-20,94.36,16.08,5.87
730,Gregory,Hanna,ndavis@example.org,Saskatchewan,Chanport,Champions,5,2022-03-29,1086.02,26.86,40.43
731,Deborah,Best,davidhenry@example.com,British Columbia,Rebeccaberg,At Risk,5,2022-02-13,191.61,26.29,7.29
732,Michael,Davis,william77@example.com,Ontario,Adamschester,Potential,1,2022-09-08,117.51,5.65,20.8
733,Christopher,Henderson,christina66@example.org,Ontario,New Matthewmouth,Potential,1,2022-03-12,59.55,0.01,5955.0
734,Erica,Holland,sarahrose@example.net,Ontario,West Taylorland,Loyal,6,2022-06-20,208.83,6.92,30.18
735,Rebecca,Woods,traceysutton@example.com,Quebec,New Ronald,Loyal,8,2022-03-03,406.98,14.73,27.63
736,Ashley,Arnold,palmerwilliam@example.com,Ontario,South Donnashire,Lost,7,2022-04-19,56.84,12.08,4.71
737,Lisa,Kelly,mackallen@example.net,Ontario,Whiteburgh,Champions,1,2022-02-05,841.87,4.2,200.45
738,Megan,Williams,tmcdowell@example.com,Alberta,Toddmouth,Potential,5,2022-07-26,48.65,24.69,1.97
739,Cindy,Baker,jasonmiller@example.net,Quebec,Monicaville,Potential,5,2022-01-19,55.8,24.62,2.27
740,Ryan,Smith,kwilson@example.net,Ontario,Stevensfurt,At Risk,5,2022-06-27,180.2,26.27,6.86
741,Misty,Church,nturner@example.com,Ontario,Ballardland,At Risk,2,2022-07-18,177.62,16.37,10.85
742,David,Smith,cabreraheather@example.org,Ontario,East Timothyberg,Loyal,4,2022-12-18,412.37,0.01,41237.0
743,Debra,Graham,christophercarrillo@example.org,Ontario,Hendersonville,Loyal,2,2022-06-04,216.01,17.84,12.11
744,Gabriel,Hernandez,emaynard@example.org,Ontario,Richardsborough,Loyal,7,2022-05-11,436.74,13.73,31.81
745,Kenneth,Gallegos,awilliams@example.org,Ontario,Pettyfort,At Risk,6,2022-04-06,146.9,0.01,14690.0
746,Jillian,Larson,benjamin67@example.net,Quebec,Hallton,Loyal,1,2022-03-22,423.65,0.96,441.3
747,Allison,Henderson,angela46@example.com,British Columbia,South Cindystad,Potential,6,2022-08-24,123.96,7.53,16.46
748,Shane,Graham,keithlee@example.com,Ontario,Hallbury,Loyal,7,2022-08-15,225.52,8.63,26.13
749,Briana,Cohen,sanderson@example.net,Saskatchewan,Moyerstad,Lost,4,2023-02-20,28.33,3.33,8.51
750,Laura,Marsh,christycampbell@example.net,Ontario,Lake Timothyburgh,Champions,2,2022-05-15,1173.51,21.13,55.54
751,James,Obrien,leonsherry@example.com,British Columbia,Jimmyside,Champions,1,2022-01-04,680.05,7.12,95.51
752,Brandon,Smith,michael22@example.net,Ontario,Port Brycechester,Potential,1,2022-01-17,55.78,0.95,58.72
753,Daniel,Perez,tomchaney@example.com,Ontario,Port Natalieview,Loyal,4,2023-02-28,295.41,3.57,82.75
754,Paula,Castaneda,mccarthysara@example.com,Alberta,Estesville,Loyal,8,2022-01-10,420.18,12.57,33.43
755,Theresa,Harrington,colonbobby@example.org,Ontario,Lake David,At Risk,2,2022-05-17,185.35,18.73,9.9
756,Jamie,Ward,jean87@example.net,Quebec,East Deborahmouth,Champions,6,2022-02-23,1078.31,3.25,331.79
757,Lori,Martinez,scottperry@example.org,British Columbia,Port Lisa,Potential,2,2023-03-24,128.25,20.4,6.29
758,Matthew,Wagner,adamsjennifer@example.com,Manitoba,Crystalbury,Lost,1,2022-02-23,62.37,0.01,6237.0
759,Edward,Molina,icobb@example.com,Alberta,Hardinmouth,Champions,5,2022-09-05,904.89,19.05,47.5
760,Stephanie,Black,sherry72@example.org,Ontario,North Matthewfurt,Champions,4,2022-06-02,599.81,4.81,124.7
761,Tina,Martin,longbenjamin@example.net,British Columbia,New Brian,Loyal,5,2023-08-26,263.02,21.29,12.35
762,Crystal,Reeves,robert84@example.net,Alberta,Reginatown,At Risk,2,2022-01-06,190.7,19.79,9.64
763,Margaret,Mccullough,isabellagriffin@example.org,Manitoba,Terryfurt,Potential,6,2022-03-10,48.89,1.35,36.21
764,Kimberly,Ibarra,johnsonmatthew@example.net,Ontario,New Victoria,Lost,2,2022-07-21,74.48,25.62,2.91
765,Justin,Davis,adrienne20@example.org,Nova Scotia,Johnport,Loyal,7,2023-08-18,383.61,4.57,83.94
766,Jessica,Benitez,dennismckenzie@example.com,Quebec,Davidville,Potential,2,2022-12-04,102.94,23.46,4.39
767,Shane,Armstrong,chaveztonya@example.net,Ontario,West Kevin,Potential,7,2023-02-25,81.79,3.6,22.72
768,Elizabeth,Briggs,jenniferstone@example.org,Ontario,West Zacharyborough,At Risk,6,2022-07-31,80.57,7.47,10.79
769,Mackenzie,Ward,thomasronald@example.com,Ontario,North Bryanberg,Loyal,3,2023-03-26,380.84,1.86,204.75
770,Thomas,Griffin,erica69@example.net,Alberta,Wigginsshire,Lost,2,2022-07-04,69.62,19.57,3.56
771,Victor,Henderson,fbarker@example.net,Ontario,Colonberg,Potential,5,2022-01-20,98.6,27.04,3.65
772,William,Washington,tanderson@example.net,Ontario,Lake Jasonfort,Champions,7,2022-09-18,900.3,4.7,191.55
773,Antonio,Moore,sandra19@example.com,Ontario,North Mikeport,Potential,1,2022-09-27,80.93,0.01,8093.0
774,Billy,Hernandez,kevin54@example.com,British Columbia,Johnsonberg,Potential,2,2022-10-24,117.48,19.01,6.18
775,Douglas,Lawrence,zunigakevin@example.com,British Columbia,East Lori,Lost,4,2022-10-30,77.69,0.01,7769.0
776,Tracy,Martinez,carlos06@example.com,Ontario,Arielmouth,Potential,3,2022-05-21,84.99,11.67,7.28
777,Kimberly,Alvarez,kathleenwagner@example.com,British Columbia,Contrerasberg,Loyal,5,2023-01-16,366.21,28.96,12.65
778,Michelle,Nguyen,zhughes@example.com,Ontario,Lake Pamelaview,Potential,5,2022-01-27,111.74,26.57,4.21
779,Debbie,Cline,armstronglaura@example.net,Ontario,Annville,Potential,3,2022-03-24,104.82,3.41,30.74
780,Dawn,Miller,bernardaimee@example.com,British Columbia,North Dominiqueside,At Risk,3,2022-05-19,151.25,2.34,64.64
781,Hector,Smith,johnthornton@example.net,Ontario,Millerside,Potential,5,2022-11-13,61.19,19.6,3.12
782,Catherine,Morales,henrysarah@example.com,Quebec,Whitetown,Loyal,2,2022-05-05,469.26,17.36,27.03
783,Michele,Stewart,christopher18@example.org,Ontario,Douglasview,Loyal,1,2022-01-02,359.96,6.24,57.69
784,Kayla,Moore,dgregory@example.net,Quebec,Howardton,Champions,1,2023-01-01,669.83,0.01,66983.0
785,Kenneth,Garcia,robertnguyen@example.com,Quebec,North Jamesshire,Loyal,8,2022-05-16,489.31,9.72,50.34
786,Joel,Romero,ravery@example.org,Ontario,Stevenchester,Potential,2,2022-05-12,106.62,24.99,4.27
787,Cameron,Johnson,robinsmith@example.net,Quebec,East Kathrynberg,Champions,4,2022-10-07,845.51,1.71,494.45
788,Kevin,Russell,mathisvincent@example.org,Ontario,Amberburgh,Loyal,2,2022-05-01,203.71,19.41,10.5
789,Kimberly,Medina,jali@example.com,British Columbia,North Lisaport,Champions,2,2023-02-28,447.68,26.27,17.04
790,Denise,Jackson,mahoneytimothy@example.net,British Columbia,Maryfurt,Champions,2,2022-09-08,1119.06,25.26,44.3
791,Yvette,Kirby,brendadixon@example.org,British Columbia,Lake Amanda,At Risk,4,2023-12-16,95.98,7.09,13.54
792,Chad,Davis,rivasjessica@example.com,Alberta,Clarkhaven,At Risk,1,2022-05-01,133.02,0.01,13302.0
793,Susan,Flores,cynthia74@example.org,Ontario,Matthewmouth,At Risk,6,2022-07-06,101.2,4.26,23.76
794,Susan,Murphy,deborahsmith@example.com,Quebec,North Emilychester,Lost,2,2022-04-20,37.83,23.67,1.6
795,Angela,Horton,ifarmer@example.org,Ontario,New Anthonymouth,At Risk,3,2022-02-08,117.53,1.35,87.06
796,Emily,Gomez,wcarey@example.com,Alberta,Port Katrina,Potential,1,2023-02-17,106.48,0.01,10648.0
797,Heidi,Smith,mwood@example.com,Ontario,East Juliaview,Loyal,5,2022-01-21,218.95,24.18,9.06
798,Erin,Fletcher,christopheraustin@example.com,British Columbia,East Tina,Lost,4,2022-12-08,65.15,3.83,17.01
799,Tammy,Johnson,tconway@example.net,Manitoba,North James,Potential,1,2022-10-12,84.73,0.01,8473.0
800,Lori,Foster,ashley72@example.net,British Columbia,Lake Joanne,Loyal,1,2022-01-11,455.98,0.02,22799.0
